CustomerID,Age,Gender,Category,ItemPurchased, Amount ,Season,PaymentMethod,ItemRating,DiscountApplied(%),PreviousPurchases,Age group
1216,28,Male,Home,Lamp, $206.37 ,Summer,Card,3.1,16,8,20-35
1217,66,Female,Womens Clothing,Top, $163.33 ,Spring,Card,3,12,6,51-70
1218,55,Male,Mens Clothing,Jacket, $162.46 ,Winter,Card,3.2,4,2,51-70
1219,35,Female,Footwear,Sandals, $242.17 ,Autumn,Card,3.8,21,8,20-35
1220,65,Male,Sports,Yoga Mat, $108.50 ,Spring,Card,4.4,14,7,51-70
1221,35,Female,Accessories,Handbag, $82.93 ,Autumn,Card,3.6,19,7,20-35
1222,21,Male,Electronics,Laptop," $2,122.12 ",Autumn,Card,4.1,18,4,20-35
1223,31,Male,Home,Kitchen Set, $187.38 ,Spring,Card,4.1,18,9,20-35
1224,42,Male,Sports,Yoga Mat, $157.06 ,Winter,Card,4.2,20,5,36-50
1225,22,Male,Electronics,Laptop," $1,708.09 ",Spring,Card,3.7,6,3,20-35
1226,62,Female,Footwear,Formal Shoes, $156.84 ,Winter,Card,3.4,13,4,51-70
1227,28,Female,Womens Clothing,Skirt, $189.20 ,Spring,Card,2.9,13,4,20-35
1228,33,Female,Home,Curtains, $117.64 ,Spring,Card,3,14,7,20-35
1229,36,Male,Footwear,Sandals, $147.48 ,Autumn,Card,4.3,15,5,36-50
1230,28,Male,Mens Clothing,Jeans, $75.04 ,Spring,Cash on Delivery,3.8,4,2,20-35
1231,26,Male,Mens Clothing,T-Shirt, $108.50 ,Autumn,Card,3.7,14,2,20-35
1232,55,Male,Electronics,Laptop," $1,226.67 ",Summer,Card,3.4,10,5,51-70
1233,64,Female,Footwear,Formal Shoes, $70.09 ,Spring,Cash on Delivery,4.3,20,5,51-70
1234,51,Female,Womens Clothing,Top, $145.45 ,Summer,Card,2.6,10,5,51-70
1235,37,Female,Womens Clothing,Jeans, $121.42 ,Winter,Card,4.7,8,4,36-50
1236,21,Male,Mens Clothing,Jeans, $129.32 ,Winter,Card,3.5,9,2,20-35
1237,27,Female,Womens Clothing,Top, $134.56 ,Summer,Card,3.9,14,7,20-35
1238,28,Male,Mens Clothing,Jeans, $190.96 ,Spring,Card,5,19,7,20-35
1239,56,Female,Accessories,Wallet, $32.97 ,Autumn,Cash on Delivery,5,14,7,51-70
1240,25,Male,Mens Clothing,Jeans, $140.93 ,Spring,Card,3.6,8,4,20-35
1241,35,Female,Womens Clothing,Top, $96.40 ,Autumn,Card,4.3,9,2,20-35
1242,55,Female,Womens Clothing,Dress, $136.21 ,Autumn,Card,3,12,6,51-70
1243,52,Female,Home,Curtains, $44.41 ,Spring,Cash on Delivery,3,11,3,51-70
1244,67,Female,Beauty,Perfume, $91.85 ,Winter,Card,3.2,10,5,51-70
1245,35,Male,Electronics,Mobile Phone," $2,677.54 ",Summer,Card,4.3,28,9,20-35
1246,49,Female,Beauty,Skincare Kit, $106.28 ,Autumn,Card,4.4,12,6,36-50
1247,64,Male,Electronics,Smart Watch," $2,907.60 ",Spring,Card,4.5,16,3,51-70
1248,20,Male,Footwear,Formal Shoes, $176.90 ,Autumn,Card,3.9,15,5,20-35
1249,52,Female,Womens Clothing,Dress, $89.05 ,Winter,Cash on Delivery,3.7,7,1,51-70
1250,37,Male,Groceries,Cooking Oil, $57.93 ,Spring,Card,2.7,4,2,36-50
1251,44,Female,Accessories,Sunglasses, $22.10 ,Spring,Cash on Delivery,4.2,12,6,36-50
1252,66,Male,Sports,Yoga Mat, $81.13 ,Autumn,Cash on Delivery,3.3,9,2,51-70
1253,28,Female,Accessories,Wallet, $165.53 ,Autumn,Card,5,15,5,20-35
1254,30,Male,Footwear,Sneakers, $222.83 ,Spring,Card,3.8,6,3,20-35
1255,70,Male,Electronics,Laptop," $2,919.39 ",Winter,Card,3.5,13,4,51-70
1256,44,Female,Beauty,Skincare Kit, $143.90 ,Spring,Card,4.7,26,8,36-50
1257,45,Female,Beauty,Perfume, $85.13 ,Autumn,Cash on Delivery,3.4,10,5,36-50
1258,41,Male,Groceries,Cooking Oil, $8.87 ,Winter,Card,4.4,16,3,36-50
1259,42,Male,Footwear,Sneakers, $166.69 ,Autumn,Card,2.8,6,3,36-50
1260,51,Male,Footwear,Formal Shoes, $195.92 ,Spring,Card,2.8,19,7,51-70
1261,59,Male,Mens Clothing,Jeans, $165.21 ,Spring,Card,3.8,14,7,51-70
1262,58,Male,Electronics,Smart Watch, $500.44 ,Summer,Card,4.4,16,3,51-70
1263,56,Male,Sports,Yoga Mat, $95.43 ,Spring,Cash on Delivery,4,6,3,51-70
1264,52,Male,Electronics,Smart Watch," $2,764.97 ",Winter,Card,2.7,9,2,51-70
1265,41,Male,Groceries,Cooking Oil, $60.98 ,Spring,Card,2.8,14,7,36-50
1266,37,Male,Electronics,Smart Watch, $943.53 ,Spring,Card,4.7,2,1,36-50
1267,51,Male,Sports,Yoga Mat, $246.18 ,Spring,Card,3.6,8,4,51-70
1268,65,Male,Electronics,Headphones," $1,135.90 ",Winter,Card,3.5,13,4,51-70
1269,45,Male,Electronics,Headphones," $1,704.22 ",Summer,Card,4.1,15,5,36-50
1270,23,Male,Footwear,Formal Shoes, $92.79 ,Autumn,Card,4.9,13,4,20-35
1271,55,Male,Mens Clothing,Jeans, $165.27 ,Spring,Card,3.5,17,6,51-70
1272,45,Female,Beauty,Makeup Set, $72.32 ,Summer,Cash on Delivery,3.4,17,6,36-50
1273,55,Male,Electronics,Headphones," $1,843.01 ",Spring,Card,2.9,20,10,51-70
1274,45,Male,Sports,Football, $40.40 ,Summer,Card,3.3,10,5,36-50
1275,29,Male,Sports,Yoga Mat, $80.31 ,Winter,Cash on Delivery,4.3,11,3,20-35
1276,27,Female,Footwear,Sandals, $197.36 ,Autumn,Card,3.5,16,3,20-35
1277,22,Male,Footwear,Sandals, $153.96 ,Spring,Card,4.7,11,3,20-35
1278,55,Male,Footwear,Sandals, $46.48 ,Summer,Cash on Delivery,3.1,6,3,51-70
1279,40,Male,Home,Kitchen Set, $129.11 ,Summer,Card,3.1,20,5,36-50
1280,63,Male,Sports,Yoga Mat, $130.98 ,Summer,Card,3.3,10,5,51-70
1281,43,Male,Sports,Dumbbells, $116.56 ,Summer,Card,3.1,25,10,36-50
1282,34,Male,Electronics,Headphones," $1,105.45 ",Winter,Card,5,24,7,20-35
1283,46,Male,Footwear,Sneakers, $192.39 ,Autumn,Card,3.9,9,2,36-50
1284,51,Female,Womens Clothing,Dress, $184.44 ,Spring,Card,3.6,15,5,51-70
1285,25,Male,Home,Kitchen Set, $227.36 ,Spring,Card,3.2,15,5,20-35
1286,55,Male,Mens Clothing,Jacket, $91.95 ,Summer,Card,4.1,20,5,51-70
1287,40,Female,Sports,Dumbbells, $71.11 ,Winter,Cash on Delivery,4.6,18,4,36-50
1288,36,Male,Footwear,Formal Shoes, $114.22 ,Autumn,Card,3.9,22,6,36-50
1289,70,Female,Beauty,Skincare Kit, $104.25 ,Winter,Card,3.9,10,5,51-70
1290,20,Female,Womens Clothing,Skirt, $151.63 ,Winter,Card,2,12,6,20-35
1291,35,Male,Sports,Dumbbells, $113.99 ,Summer,Card,3.3,8,4,20-35
1292,37,Female,Footwear,Sandals, $149.77 ,Spring,Card,4,25,10,36-50
1293,35,Female,Sports,Football, $149.11 ,Spring,Card,3.1,14,7,20-35
1294,47,Female,Accessories,Wallet, $44.02 ,Autumn,Cash on Delivery,4.4,6,3,36-50
1295,60,Male,Mens Clothing,Jacket, $42.96 ,Spring,Card,5,25,10,51-70
1296,55,Female,Womens Clothing,Dress, $186.61 ,Summer,Card,3.2,14,7,51-70
1297,36,Male,Groceries,Rice Pack, $20.05 ,Spring,Cash on Delivery,3.9,13,4,36-50
1298,31,Male,Electronics,Laptop," $2,520.30 ",Summer,Card,2.7,14,7,20-35
1299,51,Female,Womens Clothing,Dress, $119.82 ,Winter,Card,4.3,21,8,51-70
1300,62,Male,Footwear,Formal Shoes, $144.67 ,Autumn,Card,3.7,14,7,51-70
1301,29,Female,Beauty,Perfume, $38.64 ,Autumn,Cash on Delivery,4,16,3,20-35
1302,28,Male,Sports,Football, $64.16 ,Winter,Cash on Delivery,3.7,28,9,20-35
1303,35,Male,Sports,Yoga Mat, $238.78 ,Summer,Card,3.8,9,2,20-35
1304,34,Female,Accessories,Sunglasses, $159.39 ,Spring,Card,3,6,3,20-35
1305,22,Female,Groceries,Cooking Oil, $60.87 ,Winter,Card,3.6,14,7,20-35
1306,70,Male,Footwear,Formal Shoes, $61.28 ,Summer,Card,4.6,14,7,51-70
1307,42,Male,Footwear,Sandals, $219.14 ,Winter,Card,4.2,18,4,36-50
1308,22,Female,Womens Clothing,Skirt, $125.23 ,Winter,Card,4.8,13,4,20-35
1309,39,Female,Accessories,Wallet, $77.93 ,Summer,Card,3.5,10,5,36-50
1310,48,Male,Electronics,Smart Watch, $579.51 ,Spring,Card,2.5,11,3,36-50
1311,58,Male,Mens Clothing,Jacket, $142.47 ,Spring,Card,3.5,20,5,51-70
1312,21,Male,Sports,Yoga Mat, $34.03 ,Summer,Cash on Delivery,3.3,6,3,20-35
1313,56,Male,Mens Clothing,Jeans, $191.15 ,Summer,Card,3.2,30,10,51-70
1314,57,Female,Groceries,Cooking Oil, $57.36 ,Summer,Card,3.8,20,5,51-70
1315,40,Male,Sports,Yoga Mat, $235.90 ,Autumn,Card,3.5,13,4,36-50
1316,53,Male,Electronics,Smart Watch," $1,327.45 ",Summer,Card,3.9,6,3,51-70
1317,69,Male,Home,Kitchen Set, $120.80 ,Spring,Card,4.8,20,5,51-70
1318,30,Male,Electronics,Laptop," $2,944.78 ",Spring,Card,4,23,9,20-35
1319,52,Female,Beauty,Skincare Kit, $105.98 ,Spring,Card,3.9,19,7,51-70
1320,24,Male,Sports,Football, $71.53 ,Autumn,Card,4,11,3,20-35
1321,51,Female,Beauty,Skincare Kit, $30.99 ,Summer,Cash on Delivery,3.4,8,4,51-70
1322,50,Female,Beauty,Makeup Set, $53.04 ,Summer,Cash on Delivery,3.7,10,0,36-50
1323,52,Female,Beauty,Skincare Kit, $50.77 ,Winter,Cash on Delivery,4.4,12,6,51-70
1324,23,Female,Beauty,Skincare Kit, $25.79 ,Autumn,Card,4.6,16,8,20-35
1325,64,Male,Sports,Dumbbells, $194.44 ,Winter,Card,4.3,30,10,51-70
1326,25,Female,Footwear,Formal Shoes, $160.51 ,Summer,Card,3.4,15,5,20-35
1327,67,Male,Sports,Yoga Mat, $36.44 ,Spring,Card,3,13,4,51-70
1328,57,Female,Accessories,Sunglasses, $80.59 ,Summer,Cash on Delivery,3.1,16,3,51-70
1329,36,Female,Womens Clothing,Skirt, $194.05 ,Winter,Card,3.3,8,4,36-50
1330,62,Male,Mens Clothing,Shirt, $143.18 ,Spring,Card,2.8,24,7,51-70
1331,47,Male,Electronics,Mobile Phone," $1,170.37 ",Autumn,Card,3.4,16,3,36-50
1332,25,Female,Womens Clothing,Dress, $164.39 ,Winter,Card,3.6,18,4,20-35
1333,56,Male,Sports,Yoga Mat, $52.53 ,Summer,Cash on Delivery,3.1,14,2,51-70
1334,55,Female,Footwear,Sandals, $46.45 ,Winter,Card,4.9,16,8,51-70
1335,34,Male,Footwear,Sneakers, $85.32 ,Summer,Cash on Delivery,4.8,15,5,20-35
1336,58,Male,Electronics,Mobile Phone," $1,082.29 ",Summer,Card,3.2,8,4,51-70
1337,60,Female,Accessories,Wallet, $97.14 ,Autumn,Cash on Delivery,3.3,17,6,51-70
1338,22,Female,Womens Clothing,Top, $72.12 ,Autumn,Cash on Delivery,2.4,8,4,20-35
1339,31,Female,Womens Clothing,Jeans, $115.32 ,Summer,Card,2.6,12,6,20-35
1340,51,Female,Beauty,Skincare Kit, $76.33 ,Spring,Card,4,9,2,51-70
1341,62,Male,Mens Clothing,Jacket, $181.25 ,Summer,Card,2.8,21,8,51-70
1342,62,Male,Home,Kitchen Set, $178.48 ,Spring,Card,2.9,20,5,51-70
1343,49,Male,Sports,Yoga Mat, $28.95 ,Summer,Cash on Delivery,3.4,24,7,36-50
1344,55,Female,Footwear,Sandals, $96.28 ,Spring,Card,4,17,6,51-70
1345,36,Male,Groceries,Cooking Oil, $17.13 ,Winter,Cash on Delivery,2.9,9,2,36-50
1346,41,Female,Home,Kitchen Set, $233.88 ,Summer,Card,4.4,14,7,36-50
1347,33,Female,Footwear,Sandals, $125.68 ,Winter,Card,4.5,24,7,20-35
1348,22,Male,Home,Lamp, $132.30 ,Autumn,Card,4.4,8,4,20-35
1349,65,Female,Womens Clothing,Jeans, $80.24 ,Summer,Card,3.3,6,3,51-70
1350,58,Female,Womens Clothing,Top, $197.63 ,Spring,Card,4.2,30,10,51-70
1351,58,Male,Sports,Football, $144.00 ,Autumn,Card,4.4,24,7,51-70
1352,67,Female,Accessories,Sunglasses, $173.81 ,Summer,Card,2.7,8,4,51-70
1353,54,Female,Womens Clothing,Dress, $130.33 ,Summer,Card,3.9,16,8,51-70
1354,52,Female,Accessories,Wallet, $151.17 ,Spring,Card,2.7,21,8,51-70
1355,43,Female,Beauty,Skincare Kit, $56.31 ,Spring,Cash on Delivery,5,6,3,36-50
1356,39,Female,Footwear,Formal Shoes, $79.95 ,Summer,Card,3.4,30,10,36-50
1357,60,Male,Electronics,Smart Watch," $1,905.20 ",Winter,Card,3.3,21,8,51-70
1358,30,Female,Home,Kitchen Set, $172.51 ,Summer,Card,2.4,22,6,20-35
1359,28,Female,Footwear,Sneakers, $162.07 ,Spring,Card,2.7,11,3,20-35
1360,60,Female,Womens Clothing,Dress, $75.11 ,Summer,Card,4,12,6,51-70
1361,52,Female,Groceries,Cooking Oil, $66.05 ,Summer,Cash on Delivery,3.7,10,5,51-70
1362,32,Male,Sports,Football, $136.35 ,Spring,Card,3.3,16,3,20-35
1363,39,Female,Beauty,Makeup Set, $141.19 ,Winter,Card,3.8,14,7,36-50
1364,42,Female,Footwear,Formal Shoes, $76.55 ,Autumn,Cash on Delivery,3.6,15,5,36-50
1365,52,Male,Footwear,Formal Shoes, $248.92 ,Spring,Card,3.4,13,4,51-70
1366,54,Male,Footwear,Sneakers, $247.98 ,Spring,Card,3.6,10,5,51-70
1367,64,Male,Electronics,Smart Watch," $1,925.60 ",Spring,Card,2.6,13,4,51-70
1368,51,Male,Sports,Dumbbells, $139.66 ,Winter,Card,3.6,9,2,51-70
1369,65,Male,Mens Clothing,Jeans, $199.78 ,Autumn,Card,3.5,15,5,51-70
1370,22,Female,Beauty,Skincare Kit, $45.19 ,Summer,Card,4.7,12,6,20-35
1371,30,Female,Footwear,Sneakers, $206.49 ,Summer,Card,3.6,20,5,20-35
1372,52,Male,Electronics,Mobile Phone," $1,357.56 ",Autumn,Card,5,16,8,51-70
1373,26,Female,Footwear,Sneakers, $160.69 ,Autumn,Card,4.3,15,5,20-35
1374,29,Female,Sports,Yoga Mat, $239.09 ,Summer,Card,4,6,3,20-35
1375,61,Male,Electronics,Headphones," $2,519.73 ",Summer,Card,3.5,20,5,51-70
1376,62,Female,Footwear,Formal Shoes, $218.99 ,Autumn,Card,3.6,16,3,51-70
1377,64,Male,Footwear,Formal Shoes, $244.01 ,Spring,Card,4.1,15,5,51-70
1378,31,Female,Home,Lamp, $140.23 ,Autumn,Card,3,9,2,20-35
1379,49,Male,Electronics,Smart Watch," $2,191.92 ",Summer,Card,2.8,13,4,36-50
1380,46,Female,Home,Curtains, $145.73 ,Autumn,Card,2.7,14,2,36-50
1381,32,Female,Womens Clothing,Top, $194.29 ,Summer,Card,3.6,10,5,20-35
1382,29,Male,Home,Curtains, $219.13 ,Summer,Card,2.8,20,5,20-35
1383,53,Female,Beauty,Perfume, $73.00 ,Autumn,Card,2.8,18,4,51-70
1384,56,Male,Sports,Yoga Mat, $206.69 ,Summer,Card,4.1,15,5,51-70
1385,49,Male,Footwear,Sandals, $171.39 ,Winter,Card,5,13,4,36-50
1386,49,Female,Home,Lamp, $281.41 ,Autumn,Card,4.6,10,5,36-50
1387,42,Male,Groceries,Cooking Oil, $65.66 ,Summer,Cash on Delivery,3.1,20,5,36-50
1388,66,Male,Mens Clothing,T-Shirt, $117.92 ,Summer,Card,3.1,18,9,51-70
1389,57,Female,Accessories,Wallet, $85.12 ,Autumn,Cash on Delivery,3,10,5,51-70
1390,21,Male,Electronics,Headphones, $522.74 ,Summer,Card,4.8,24,7,20-35
1391,70,Male,Sports,Dumbbells, $146.30 ,Summer,Card,3.3,20,5,51-70
1392,57,Male,Footwear,Sneakers, $188.81 ,Spring,Card,4.1,11,3,51-70
1393,24,Male,Electronics,Smart Watch, $973.64 ,Autumn,Card,4.3,16,3,20-35
1394,61,Male,Electronics,Mobile Phone," $1,496.01 ",Winter,Card,4,13,4,51-70
1395,56,Female,Footwear,Formal Shoes, $228.28 ,Summer,Card,4.1,6,3,51-70
1396,40,Female,Accessories,Sunglasses, $119.97 ,Summer,Card,4,13,4,36-50
1397,23,Female,Womens Clothing,Jeans, $123.01 ,Spring,Card,3.9,17,6,20-35
1398,43,Female,Accessories,Handbag, $162.25 ,Spring,Card,4.2,6,3,36-50
1399,54,Female,Footwear,Sneakers, $194.79 ,Winter,Card,2.2,16,8,51-70
1400,50,Male,Sports,Dumbbells, $126.38 ,Autumn,Card,3.4,6,3,36-50
1401,67,Female,Footwear,Sandals, $246.60 ,Spring,Card,4.8,15,5,51-70
1402,59,Male,Mens Clothing,Shirt, $116.03 ,Spring,Card,2.6,7,1,51-70
1403,21,Female,Accessories,Wallet, $157.32 ,Winter,Card,3.1,18,4,20-35
1404,26,Female,Beauty,Makeup Set, $96.17 ,Summer,Cash on Delivery,3.5,15,5,20-35
1405,21,Female,Footwear,Sneakers, $103.99 ,Spring,Card,4.3,11,3,20-35
1406,57,Male,Electronics,Smart Watch, $629.50 ,Spring,Card,3.7,15,5,51-70
1407,23,Male,Electronics,Smart Watch," $1,444.50 ",Spring,Card,3.2,14,2,20-35
1408,57,Male,Mens Clothing,Jacket, $36.46 ,Summer,Card,2.6,4,2,51-70
1409,31,Female,Beauty,Perfume, $80.36 ,Summer,Cash on Delivery,4.5,17,6,20-35
1410,57,Male,Electronics,Headphones," $2,547.41 ",Spring,Card,3.7,16,3,51-70
1411,55,Female,Footwear,Sneakers, $75.06 ,Summer,Card,3.9,12,1,51-70
1412,47,Female,Beauty,Skincare Kit, $42.38 ,Summer,Cash on Delivery,3.4,17,6,36-50
1413,52,Female,Beauty,Skincare Kit, $134.53 ,Autumn,Card,3.8,26,8,51-70
1414,23,Male,Footwear,Formal Shoes, $214.52 ,Summer,Card,2.6,4,2,20-35
1415,24,Female,Beauty,Skincare Kit, $42.87 ,Spring,Card,3.6,15,5,20-35
1416,22,Male,Sports,Football, $180.61 ,Spring,Card,3,15,5,20-35
1417,52,Male,Footwear,Sandals, $161.20 ,Winter,Card,3.1,4,2,51-70
1418,49,Female,Sports,Dumbbells, $166.73 ,Spring,Card,2.3,15,5,36-50
1419,29,Female,Footwear,Sandals, $102.67 ,Spring,Card,3,6,3,20-35
1420,54,Male,Electronics,Laptop, $999.76 ,Winter,Card,4,8,4,51-70
1421,31,Male,Sports,Football, $112.39 ,Spring,Card,4.7,26,8,20-35
1422,54,Male,Mens Clothing,Jacket, $161.28 ,Winter,Card,3.4,16,3,51-70
1423,32,Male,Groceries,Snacks, $31.93 ,Winter,Cash on Delivery,4.3,9,2,20-35
1424,26,Female,Womens Clothing,Top, $53.00 ,Spring,Cash on Delivery,4.4,12,6,20-35
1425,22,Female,Womens Clothing,Top, $64.80 ,Autumn,Cash on Delivery,2.7,19,7,20-35
1426,61,Female,Home,Kitchen Set, $74.16 ,Summer,Cash on Delivery,4.8,18,4,51-70
1427,67,Male,Sports,Dumbbells, $238.74 ,Winter,Card,3.4,26,8,51-70
1428,28,Male,Mens Clothing,Jacket, $30.21 ,Winter,Card,3.7,14,2,20-35
1429,20,Female,Footwear,Formal Shoes, $200.62 ,Autumn,Card,4.6,12,6,20-35
1430,25,Male,Sports,Dumbbells, $238.55 ,Spring,Card,4,12,6,20-35
1431,28,Female,Womens Clothing,Dress, $159.04 ,Spring,Card,4.8,26,8,20-35
1432,21,Male,Groceries,Rice Pack, $63.05 ,Autumn,Cash on Delivery,4.3,21,8,20-35
1433,35,Male,Electronics,Smart Watch," $2,360.50 ",Summer,Card,4.4,12,6,20-35
1434,23,Female,Womens Clothing,Top, $104.09 ,Spring,Card,3.8,16,8,20-35
1435,52,Female,Sports,Football, $245.46 ,Spring,Card,5,19,7,51-70
1436,68,Male,Mens Clothing,Jeans, $175.43 ,Summer,Card,3.7,10,5,51-70
1437,55,Female,Accessories,Sunglasses, $169.49 ,Winter,Card,3.6,18,4,51-70
1438,59,Female,Beauty,Skincare Kit, $101.48 ,Winter,Card,4.3,4,2,51-70
1439,22,Male,Electronics,Laptop," $2,140.58 ",Winter,Card,3.5,18,4,20-35
1440,47,Male,Sports,Football, $203.57 ,Autumn,Card,3.7,16,3,36-50
1441,40,Female,Womens Clothing,Top, $139.26 ,Spring,Card,3.3,24,7,36-50
1442,67,Female,Womens Clothing,Top, $67.40 ,Spring,Cash on Delivery,3.3,22,6,51-70
1443,34,Female,Beauty,Makeup Set, $116.44 ,Summer,Card,4,25,10,20-35
1444,50,Male,Sports,Yoga Mat, $184.94 ,Summer,Card,2.5,8,4,36-50
1445,70,Female,Accessories,Wallet, $103.96 ,Winter,Card,5,2,1,51-70
1446,49,Male,Mens Clothing,Shirt, $181.17 ,Spring,Card,4.4,18,4,36-50
1447,30,Female,Beauty,Skincare Kit, $68.95 ,Summer,Card,4.4,22,6,20-35
1448,66,Male,Footwear,Sneakers, $111.46 ,Autumn,Card,2.3,10,0,51-70
1449,46,Female,Womens Clothing,Top, $145.36 ,Summer,Card,4.3,22,6,36-50
1450,40,Female,Beauty,Perfume, $46.27 ,Spring,Card,4.5,18,4,36-50
1451,38,Male,Mens Clothing,Shirt, $57.51 ,Winter,Cash on Delivery,3.9,9,2,36-50
1452,55,Female,Womens Clothing,Jeans, $138.96 ,Autumn,Card,4.7,25,10,51-70
1453,63,Male,Mens Clothing,T-Shirt, $47.65 ,Winter,Card,4.4,19,7,51-70
1454,44,Female,Accessories,Handbag, $154.98 ,Spring,Card,3.8,26,8,36-50
1455,58,Male,Groceries,Snacks, $60.75 ,Autumn,Cash on Delivery,4.5,25,10,51-70
1456,51,Female,Womens Clothing,Skirt, $102.64 ,Spring,Card,3.9,10,5,51-70
1457,21,Female,Accessories,Wallet, $98.79 ,Autumn,Card,3.3,4,2,20-35
1458,33,Male,Electronics,Laptop," $2,572.06 ",Autumn,Card,2.7,21,8,20-35
1459,26,Female,Footwear,Sandals, $240.32 ,Autumn,Card,4.2,18,9,20-35
1460,30,Female,Sports,Yoga Mat, $238.27 ,Summer,Card,2.7,13,4,20-35
1461,23,Female,Sports,Yoga Mat, $115.62 ,Spring,Card,5,13,4,20-35
1462,26,Female,Womens Clothing,Top, $73.14 ,Spring,Card,2.9,11,3,20-35
1463,68,Male,Footwear,Formal Shoes, $161.34 ,Spring,Card,4.1,10,5,51-70
1464,64,Male,Mens Clothing,Shirt, $199.98 ,Winter,Card,3.6,26,8,51-70
1465,65,Female,Accessories,Sunglasses, $138.32 ,Summer,Card,4.9,6,3,51-70
1466,68,Male,Mens Clothing,Jeans, $173.95 ,Autumn,Card,3.8,13,4,51-70
1467,51,Male,Sports,Dumbbells, $155.73 ,Summer,Card,4.6,19,7,51-70
1468,43,Male,Electronics,Smart Watch," $1,286.36 ",Autumn,Card,3.3,4,2,36-50
1469,39,Male,Footwear,Sandals, $178.64 ,Summer,Card,3.8,20,5,36-50
1470,56,Female,Beauty,Skincare Kit, $48.87 ,Winter,Card,3.9,16,3,51-70
1471,53,Female,Accessories,Wallet, $56.39 ,Autumn,Card,3.1,18,4,51-70
1472,46,Male,Groceries,Cooking Oil, $53.30 ,Autumn,Card,2.9,13,4,36-50
1473,67,Male,Mens Clothing,T-Shirt, $62.98 ,Summer,Cash on Delivery,4.2,6,3,51-70
1474,59,Male,Sports,Football, $152.31 ,Autumn,Card,3.9,16,3,51-70
1475,51,Female,Beauty,Skincare Kit, $46.25 ,Winter,Card,3.9,18,4,51-70
1476,22,Female,Footwear,Formal Shoes, $217.07 ,Winter,Card,3.4,16,3,20-35
1477,53,Female,Accessories,Sunglasses, $46.68 ,Autumn,Cash on Delivery,4.4,12,6,51-70
1478,70,Female,Womens Clothing,Top, $186.33 ,Spring,Card,4.6,10,5,51-70
1479,44,Female,Beauty,Perfume, $34.06 ,Autumn,Card,2.8,17,6,36-50
1480,47,Male,Footwear,Sandals, $119.82 ,Autumn,Card,3.5,13,4,36-50
1481,38,Female,Home,Lamp, $294.52 ,Autumn,Card,3.8,16,8,36-50
1482,46,Male,Groceries,Rice Pack, $71.24 ,Summer,Card,4.3,15,5,36-50
1483,30,Female,Womens Clothing,Jeans, $151.65 ,Summer,Card,3.5,18,4,20-35
1484,36,Male,Sports,Dumbbells, $80.95 ,Summer,Card,4,17,6,36-50
1485,67,Male,Sports,Football, $185.85 ,Summer,Card,5,20,10,51-70
1486,32,Male,Footwear,Formal Shoes, $77.21 ,Autumn,Card,4.1,16,3,20-35
1487,66,Female,Womens Clothing,Skirt, $192.04 ,Winter,Card,3.9,15,5,51-70
1488,60,Female,Footwear,Sneakers, $73.34 ,Summer,Cash on Delivery,4.8,17,6,51-70
1489,35,Female,Footwear,Formal Shoes, $239.36 ,Summer,Card,4.3,20,5,20-35
1490,26,Female,Womens Clothing,Jeans, $175.79 ,Winter,Card,3,15,5,20-35
1491,57,Female,Beauty,Skincare Kit, $24.93 ,Winter,Card,4.7,18,4,51-70
1492,47,Female,Groceries,Beverages, $34.74 ,Spring,Cash on Delivery,4.3,18,4,36-50
1493,46,Male,Groceries,Rice Pack, $36.61 ,Summer,Card,4,24,7,36-50
1494,29,Male,Electronics,Mobile Phone," $2,302.21 ",Winter,Card,3.1,20,5,20-35
1495,33,Female,Beauty,Skincare Kit, $48.60 ,Summer,Cash on Delivery,4.1,11,3,20-35
1496,26,Male,Electronics,Laptop, $534.41 ,Autumn,Card,3.6,6,3,20-35
1497,67,Female,Accessories,Handbag, $175.36 ,Summer,Card,4.1,26,8,51-70
1498,21,Female,Accessories,Handbag, $34.60 ,Summer,Cash on Delivery,3.1,22,6,20-35
1499,26,Male,Sports,Yoga Mat, $118.37 ,Summer,Card,3.1,2,1,20-35
1500,55,Male,Footwear,Formal Shoes, $203.25 ,Spring,Card,4.3,18,4,51-70
1501,23,Female,Footwear,Formal Shoes, $133.44 ,Summer,Card,4.7,12,6,20-35
1502,21,Female,Accessories,Handbag, $100.00 ,Spring,Cash on Delivery,4.1,15,5,20-35
1503,23,Female,Home,Kitchen Set, $55.34 ,Winter,Card,4.2,17,6,20-35
1504,36,Female,Footwear,Formal Shoes, $136.43 ,Spring,Card,4,12,6,36-50
1505,35,Female,Womens Clothing,Top, $67.51 ,Spring,Card,4.1,10,5,20-35
1506,29,Male,Footwear,Sneakers, $245.39 ,Winter,Card,4.5,15,5,20-35
1507,20,Male,Footwear,Formal Shoes, $113.11 ,Summer,Card,3.4,8,4,20-35
1508,64,Female,Footwear,Sandals, $80.18 ,Spring,Card,4.4,13,4,51-70
1509,67,Male,Electronics,Mobile Phone," $1,105.76 ",Winter,Card,3.8,19,7,51-70
1510,26,Female,Footwear,Formal Shoes, $96.55 ,Winter,Cash on Delivery,4.5,10,5,20-35
1511,54,Male,Sports,Dumbbells, $106.35 ,Spring,Card,4.8,16,8,51-70
1512,28,Female,Groceries,Snacks, $13.26 ,Spring,Cash on Delivery,4.4,14,2,20-35
1513,64,Female,Womens Clothing,Top, $180.55 ,Spring,Card,3.9,4,2,51-70
